CMTE_ID,IPTHREE_ID,IPTHREE_NAME,TRANSACTION_AMT,CAND_ID,CAND_NAME,PTY,Month,Day,Year,OFFICE
1,36,10.66.34,70,50,10.99.216.254,REP,,,,H
1,36,10.66.34,56,53,10.59.216.254,REP,,,,H
1,36,10.66.34,2956,55,10.59.255.110,REP,,,,H
1,36,10.66.34,52,66,10.59.137.187,REP,,,,H
1,36,10.66.34,105,67,10.59.81.227,REP,,,,H
1,36,10.66.34,52,71,10.99.216.132,REP,,,,H
1,36,10.66.34,1,80,10.59.137.52,REP,,,,H
1,36,10.66.34,66,116,10.59.126.7,REP,,,,H
1,36,10.66.34,2,117,10.59.253.102,REP,,,,H
1,36,10.66.34,3,126,10.59.253.115,REP,,,,H
1,36,10.66.34,2,127,10.59.88.194,REP,,,,H
1,36,10.66.34,1,130,10.59.253.128,REP,,,,H
1,37,10.66.10,582,5,10.59.81.213,REP,,,,H
1,37,10.66.10,51,19,10.59.207.218,REP,,,,H
1,37,10.66.10,102,20,10.41.27.230,REP,,,,H
1,37,10.66.10,269,25,10.59.253.170,REP,,,,H
1,37,10.66.10,119,27,10.59.253.48,REP,,,,H
1,37,10.66.10,5427,28,10.59.88.121,REP,,,,H
1,37,10.66.10,39,48,10.59.253.157,REP,,,,H
1,37,10.66.10,61,49,10.59.253.30,REP,,,,H
1,37,10.66.10,79,50,10.99.216.254,REP,,,,H
1,37,10.66.10,84,53,10.59.216.254,REP,,,,H
1,37,10.66.10,3,54,10.16.249.62,REP,,,,H
1,37,10.66.10,3,67,10.59.81.227,REP,,,,H
1,37,10.66.10,45,71,10.99.216.132,REP,,,,H
1,37,10.66.10,1,130,10.59.253.128,REP,,,,H
1,37,10.66.10,213,134,10.14.141.122,REP,,,,H
1,38,10.66.98,686,5,10.59.81.213,REP,,,,H
1,38,10.66.98,2,14,10.26.52.162,REP,,,,H
1,38,10.66.98,132,27,10.59.253.48,REP,,,,H
1,38,10.66.98,37,48,10.59.253.157,REP,,,,H
1,38,10.66.98,63,49,10.59.253.30,REP,,,,H
1,38,10.66.98,85,50,10.99.216.254,REP,,,,H
1,38,10.66.98,52,53,10.59.216.254,REP,,,,H
1,38,10.66.98,2,54,10.16.249.62,REP,,,,H
1,38,10.66.98,2,67,10.59.81.227,REP,,,,H
1,38,10.66.98,44,71,10.99.216.132,REP,,,,H
1,38,10.66.98,118,111,10.24.53.124,REP,,,,H
1,39,10.66.0,309,5,10.59.81.213,REP,,,,H
1,39,10.66.0,57,27,10.59.253.48,REP,,,,H
1,39,10.66.0,37,48,10.59.253.157,REP,,,,H
1,39,10.66.0,15,49,10.59.253.30,REP,,,,H
1,39,10.66.0,34,50,10.99.216.254,REP,,,,H
1,39,10.66.0,28,53,10.59.216.254,REP,,,,H
1,39,10.66.0,101,67,10.59.81.227,REP,,,,H
1,39,10.66.0,15,71,10.99.216.132,REP,,,,H
1,39,10.66.0,1,126,10.59.253.115,REP,,,,H
1,39,10.66.0,1,130,10.59.253.128,REP,,,,H
1,41,10.66.92,389,3,10.59.223.66,REP,,,,H
1,41,10.66.92,665,5,10.59.81.213,REP,,,,H
1,41,10.66.92,4,18,10.59.137.255,REP,,,,H
1,41,10.66.92,25,21,10.59.223.172,REP,,,,H
1,41,10.66.92,75,25,10.59.253.170,REP,,,,H
1,41,10.66.92,122,27,10.59.253.48,REP,,,,H
1,41,10.66.92,1,28,10.59.88.121,REP,,,,H
1,41,10.66.92,12,47,10.59.223.186,REP,,,,H
1,41,10.66.92,92,48,10.59.253.157,REP,,,,H
1,41,10.66.92,76,49,10.59.253.30,REP,,,,H
1,41,10.66.92,162,50,10.99.216.254,REP,,,,H
1,41,10.66.92,3,51,10.59.223.59,REP,,,,H
1,41,10.66.92,1,52,10.16.249.11,REP,,,,H
1,41,10.66.92,38,53,10.59.216.254,REP,,,,H
1,41,10.66.92,1,54,10.16.249.62,REP,,,,H
1,41,10.66.92,282,55,10.59.255.110,REP,,,,H
1,41,10.66.92,14,67,10.59.81.227,REP,,,,H
1,41,10.66.92,2,68,10.30.172.236,REP,,,,H
1,41,10.66.92,44,71,10.99.216.132,REP,,,,H
1,41,10.66.92,3,73,10.41.18.35,REP,,,,H
1,41,10.66.92,240,91,10.59.81.153,REP,,,,H
1,41,10.66.92,95,108,10.59.137.235,REP,,,,H
1,41,10.66.92,47,112,10.59.137.72,REP,,,,H
1,41,10.66.92,3,126,10.59.253.115,REP,,,,H
1,41,10.66.92,1,130,10.59.253.128,REP,,,,H
1,41,10.66.92,3,139,10.41.56.60,REP,,,,H
1,41,10.66.92,2,141,10.59.137.248,REP,,,,H
1,44,10.66.47,535,5,10.59.81.213,REP,,,,H
1,44,10.66.47,1,14,10.26.52.162,REP,,,,H
1,44,10.66.47,2,15,10.59.174.170,REP,,,,H
1,44,10.66.47,1,16,10.59.174.62,REP,,,,H
1,44,10.66.47,2,25,10.59.253.170,REP,,,,H
1,44,10.66.47,113,27,10.59.253.48,REP,,,,H
1,44,10.66.47,16,48,10.59.253.157,REP,,,,H
1,44,10.66.47,59,49,10.59.253.30,REP,,,,H
1,44,10.66.47,67,50,10.99.216.254,REP,,,,H
1,44,10.66.47,24,52,10.16.249.11,REP,,,,H
1,44,10.66.47,41,53,10.59.216.254,REP,,,,H
1,44,10.66.47,62,54,10.16.249.62,REP,,,,H
1,44,10.66.47,21,71,10.99.216.132,REP,,,,H
1,44,10.66.47,2,111,10.24.53.124,REP,,,,H
1,44,10.66.47,1,117,10.59.253.102,REP,,,,H
1,44,10.66.47,2,126,10.59.253.115,REP,,,,H
1,44,10.66.47,2,130,10.59.253.128,REP,,,,H
1,47,10.66.232,384,5,10.59.81.213,REP,,,,H
1,47,10.66.232,66,19,10.59.207.218,REP,,,,H
1,47,10.66.232,4,23,10.50.185.170,REP,,,,H
1,47,10.66.232,52,25,10.59.253.170,REP,,,,H
1,47,10.66.232,71,27,10.59.253.48,REP,,,,H
1,47,10.66.232,2,32,10.59.45.122,REP,,,,H
1,47,10.66.232,11,48,10.59.253.157,REP,,,,H
1,47,10.66.232,33,49,10.59.253.30,REP,,,,H
1,47,10.66.232,54,50,10.99.216.254,REP,,,,H
1,47,10.66.232,28,53,10.59.216.254,REP,,,,H
1,47,10.66.232,12,71,10.99.216.132,REP,,,,H
1,47,10.66.232,420,73,10.41.18.35,REP,,,,H
1,47,10.66.232,1,91,10.59.81.153,REP,,,,H
1,47,10.66.232,2,130,10.59.253.128,REP,,,,H
1,47,10.66.232,1,138,10.65.221.124,REP,,,,H
1,51,10.66.250,102,5,10.59.81.213,REP,,,,H
1,51,10.66.250,28,27,10.59.253.48,REP,,,,H
1,51,10.66.250,8,48,10.59.253.157,REP,,,,H
1,51,10.66.250,16,49,10.59.253.30,REP,,,,H
1,51,10.66.250,23,50,10.99.216.254,REP,,,,H
1,51,10.66.250,5,53,10.59.216.254,REP,,,,H
1,51,10.66.250,1,71,10.99.216.132,REP,,,,H
1,51,10.66.250,2,127,10.59.88.194,REP,,,,H
1,53,10.66.12,240,5,10.59.81.213,REP,,,,H
1,53,10.66.12,13,25,10.59.253.170,REP,,,,H
1,53,10.66.12,65,27,10.59.253.48,REP,,,,H
1,53,10.66.12,4854,44,10.59.126.85,REP,,,,H
1,53,10.66.12,14,48,10.59.253.157,REP,,,,H
1,53,10.66.12,38,49,10.59.253.30,REP,,,,H
1,53,10.66.12,34,50,10.99.216.254,REP,,,,H
1,53,10.66.12,22,53,10.59.216.254,REP,,,,H
1,53,10.66.12,24,71,10.99.216.132,REP,,,,H
1,55,10.66.118,76,5,10.59.81.213,REP,,,,H
1,55,10.66.118,10,27,10.59.253.48,REP,,,,H
1,55,10.66.118,7,49,10.59.253.30,REP,,,,H
1,55,10.66.118,21,50,10.99.216.254,REP,,,,H
1,55,10.66.118,4,53,10.59.216.254,REP,,,,H
1,58,10.66.236,6,53,10.59.216.254,REP,,,,H
1,63,10.66.21,652,5,10.59.81.213,REP,,,,H
1,63,10.66.21,7,25,10.59.253.170,REP,,,,H
1,63,10.66.21,105,27,10.59.253.48,REP,,,,H
1,63,10.66.21,6,28,10.59.88.121,REP,,,,H
1,63,10.66.21,23,48,10.59.253.157,REP,,,,H
1,63,10.66.21,69,49,10.59.253.30,REP,,,,H
1,63,10.66.21,122,50,10.99.216.254,REP,,,,H
1,63,10.66.21,3,51,10.59.223.59,REP,,,,H
1,63,10.66.21,45,53,10.59.216.254,REP,,,,H
1,63,10.66.21,29,71,10.99.216.132,REP,,,,H
1,63,10.66.21,6,81,10.59.126.199,REP,,,,H
1,63,10.66.21,2,117,10.59.253.102,REP,,,,H
1,63,10.66.21,8,118,10.59.180.143,REP,,,,H
1,63,10.66.21,1,130,10.59.253.128,REP,,,,H
1,65,10.66.112,298,5,10.59.81.213,REP,,,,H
1,65,10.66.112,51,27,10.59.253.48,REP,,,,H
1,65,10.66.112,1,47,10.59.223.186,REP,,,,H
1,65,10.66.112,13,48,10.59.253.157,REP,,,,H
1,65,10.66.112,24,49,10.59.253.30,REP,,,,H
1,65,10.66.112,38,50,10.99.216.254,REP,,,,H
1,65,10.66.112,30,53,10.59.216.254,REP,,,,H
1,65,10.66.112,3,67,10.59.81.227,REP,,,,H
1,65,10.66.112,10,71,10.99.216.132,REP,,,,H
1,66,10.66.85,69,5,10.59.81.213,REP,,,,H
1,66,10.66.85,15,27,10.59.253.48,REP,,,,H
1,66,10.66.85,3,28,10.59.88.121,REP,,,,H
1,66,10.66.85,3,48,10.59.253.157,REP,,,,H
1,66,10.66.85,8,49,10.59.253.30,REP,,,,H
1,66,10.66.85,25,50,10.99.216.254,REP,,,,H
1,66,10.66.85,10,53,10.59.216.254,REP,,,,H
1,66,10.66.85,6,67,10.59.81.227,REP,,,,H
1,66,10.66.85,4,71,10.99.216.132,REP,,,,H
1,66,10.66.85,1,117,10.59.253.102,REP,,,,H
1,67,10.66.63,565,5,10.59.81.213,REP,,,,H
1,67,10.66.63,10,7,10.59.174.187,REP,,,,H
1,67,10.66.63,1187,16,10.59.174.62,REP,,,,H
1,67,10.66.63,1,25,10.59.253.170,REP,,,,H
1,67,10.66.63,101,27,10.59.253.48,REP,,,,H
1,67,10.66.63,38,48,10.59.253.157,REP,,,,H
1,67,10.66.63,48,49,10.59.253.30,REP,,,,H
1,67,10.66.63,75,50,10.99.216.254,REP,,,,H
1,67,10.66.63,1,51,10.59.223.59,REP,,,,H
1,67,10.66.63,27,53,10.59.216.254,REP,,,,H
1,67,10.66.63,2,64,10.59.174.4,REP,,,,H
1,67,10.66.63,8,67,10.59.81.227,REP,,,,H
1,67,10.66.63,19,71,10.99.216.132,REP,,,,H
1,67,10.66.63,2,126,10.59.253.115,REP,,,,H
1,68,10.66.58,2,51,10.59.223.59,REP,,,,H
1,70,10.66.30,11,5,10.59.81.213,REP,,,,H
1,70,10.66.30,2,25,10.59.253.170,REP,,,,H
1,70,10.66.30,3,27,10.59.253.48,REP,,,,H
1,70,10.66.30,1,48,10.59.253.157,REP,,,,H
1,70,10.66.30,1,53,10.59.216.254,REP,,,,H
1,70,10.66.30,12,73,10.41.18.35,REP,,,,H
1,70,10.66.30,1,130,10.59.253.128,REP,,,,H
1,71,10.66.176,47,5,10.59.81.213,REP,,,,H
1,71,10.66.176,2,49,10.59.253.30,REP,,,,H
1,71,10.66.176,17,50,10.99.216.254,REP,,,,H
1,71,10.66.176,1,71,10.99.216.132,REP,,,,H
1,73,10.66.208,662,5,10.59.81.213,REP,,,,H
1,73,10.66.208,88,25,10.59.253.170,REP,,,,H
1,73,10.66.208,123,27,10.59.253.48,REP,,,,H
1,73,10.66.208,5,28,10.59.88.121,REP,,,,H
1,73,10.66.208,31,48,10.59.253.157,REP,,,,H
1,73,10.66.208,93,49,10.59.253.30,REP,,,,H
1,73,10.66.208,75,50,10.99.216.254,REP,,,,H
1,73,10.66.208,109,53,10.59.216.254,REP,,,,H
1,73,10.66.208,40,71,10.99.216.132,REP,,,,H
1,73,10.66.208,151,91,10.59.81.153,REP,,,,H
1,73,10.66.208,252,102,10.19.66.219,REP,,,,H
1,73,10.66.208,5,118,10.59.180.143,REP,,,,H
1,73,10.66.208,1,126,10.59.253.115,REP,,,,H
1,73,10.66.208,2,130,10.59.253.128,REP,,,,H
1,73,10.66.208,35,142,10.59.240.194,REP,,,,H
1,80,10.66.193,307,3,10.59.223.66,REP,,,,H
1,80,10.66.193,125,5,10.59.81.213,REP,,,,H
1,80,10.66.193,22,21,10.59.223.172,REP,,,,H
1,80,10.66.193,25,27,10.59.253.48,REP,,,,H
1,80,10.66.193,1,34,10.24.32.70,REP,,,,H
1,80,10.66.193,5394,35,10.41.68.117,REP,,,,H
1,80,10.66.193,38,47,10.59.223.186,REP,,,,H
1,80,10.66.193,3,48,10.59.253.157,REP,,,,H
1,80,10.66.193,16,49,10.59.253.30,REP,,,,H
1,80,10.66.193,7,50,10.99.216.254,REP,,,,H
1,80,10.66.193,1,51,10.59.223.59,REP,,,,H
1,80,10.66.193,5,53,10.59.216.254,REP,,,,H
1,80,10.66.193,6,71,10.99.216.132,REP,,,,H
1,80,10.66.193,12,112,10.59.137.72,REP,,,,H
1,80,10.66.193,1,117,10.59.253.102,REP,,,,H
1,80,10.66.193,1,132,10.59.81.129,REP,,,,H
1,80,10.66.193,1,141,10.59.137.248,REP,,,,H
1,81,10.66.70,82,5,10.59.81.213,REP,,,,H
1,81,10.66.70,21,27,10.59.253.48,REP,,,,H
1,81,10.66.70,13,48,10.59.253.157,REP,,,,H
1,81,10.66.70,11,49,10.59.253.30,REP,,,,H
1,81,10.66.70,15,50,10.99.216.254,REP,,,,H
1,81,10.66.70,7,53,10.59.216.254,REP,,,,H
1,81,10.66.70,5,71,10.99.216.132,REP,,,,H
1,82,10.66.234,8,28,10.59.88.121,REP,,,,H
1,87,10.66.1,1,132,10.59.81.129,REP,,,,H
1,88,10.66.168,134,5,10.59.81.213,REP,,,,H
1,88,10.66.168,26,27,10.59.253.48,REP,,,,H
1,88,10.66.168,2,28,10.59.88.121,REP,,,,H
1,88,10.66.168,11,49,10.59.253.30,REP,,,,H
1,88,10.66.168,23,50,10.99.216.254,REP,,,,H
1,88,10.66.168,14,53,10.59.216.254,REP,,,,H
1,88,10.66.168,4,71,10.99.216.132,REP,,,,H
1,89,10.66.73,3615,3,10.59.223.66,REP,,,,H
1,89,10.66.73,81,5,10.59.81.213,REP,,,,H
1,89,10.66.73,13,27,10.59.253.48,REP,,,,H
1,89,10.66.73,8,48,10.59.253.157,REP,,,,H
1,89,10.66.73,10,49,10.59.253.30,REP,,,,H
1,89,10.66.73,7,50,10.99.216.254,REP,,,,H
1,89,10.66.73,1,51,10.59.223.59,REP,,,,H
1,89,10.66.73,9,53,10.59.216.254,REP,,,,H
1,89,10.66.73,3,66,10.59.137.187,REP,,,,H
1,89,10.66.73,2,71,10.99.216.132,REP,,,,H
1,89,10.66.73,1,132,10.59.81.129,REP,,,,H
1,90,10.66.174,3,50,10.99.216.254,REP,,,,H
1,90,10.66.174,2,71,10.99.216.132,REP,,,,H
1,92,10.66.141,125,5,10.59.81.213,REP,,,,H
1,92,10.66.141,26,25,10.59.253.170,REP,,,,H
1,92,10.66.141,20,27,10.59.253.48,REP,,,,H
1,92,10.66.141,9,48,10.59.253.157,REP,,,,H
1,92,10.66.141,5,49,10.59.253.30,REP,,,,H
1,92,10.66.141,29,50,10.99.216.254,REP,,,,H
1,92,10.66.141,17,53,10.59.216.254,REP,,,,H
1,92,10.66.141,10,67,10.59.81.227,REP,,,,H
1,92,10.66.141,10,71,10.99.216.132,REP,,,,H
1,92,10.66.141,1,130,10.59.253.128,REP,,,,H
1,94,10.66.230,68,5,10.59.81.213,REP,,,,H
1,94,10.66.230,10,27,10.59.253.48,REP,,,,H
1,94,10.66.230,6,48,10.59.253.157,REP,,,,H
1,94,10.66.230,4,49,10.59.253.30,REP,,,,H
1,94,10.66.230,9,50,10.99.216.254,REP,,,,H
1,94,10.66.230,6,53,10.59.216.254,REP,,,,H
1,94,10.66.230,9,71,10.99.216.132,REP,,,,H
1,94,10.66.230,2,130,10.59.253.128,REP,,,,H
1,95,10.66.207,653,5,10.59.81.213,REP,,,,H
1,95,10.66.207,72,27,10.59.253.48,REP,,,,H
1,95,10.66.207,27,48,10.59.253.157,REP,,,,H
1,95,10.66.207,75,49,10.59.253.30,REP,,,,H
1,95,10.66.207,103,50,10.99.216.254,REP,,,,H
1,95,10.66.207,52,53,10.59.216.254,REP,,,,H
1,95,10.66.207,55,67,10.59.81.227,REP,,,,H
1,95,10.66.207,33,71,10.99.216.132,REP,,,,H
1,95,10.66.207,7,91,10.59.81.153,REP,,,,H
1,95,10.66.207,4,126,10.59.253.115,REP,,,,H
1,95,10.66.207,2,130,10.59.253.128,REP,,,,H
1,95,10.66.207,2,134,10.14.141.122,REP,,,,H
1,97,10.66.129,930,3,10.59.223.66,REP,,,,H
1,97,10.66.129,189,137,10.94.216.145,REP,,,,H
1,101,10.66.86,145,5,10.59.81.213,REP,,,,H
1,101,10.66.86,17,27,10.59.253.48,REP,,,,H
1,101,10.66.86,3,48,10.59.253.157,REP,,,,H
1,101,10.66.86,11,49,10.59.253.30,REP,,,,H
1,101,10.66.86,25,50,10.99.216.254,REP,,,,H
1,101,10.66.86,19,53,10.59.216.254,REP,,,,H
1,101,10.66.86,7,67,10.59.81.227,REP,,,,H
1,101,10.66.86,24,71,10.99.216.132,REP,,,,H
1,101,10.66.86,7,117,10.59.253.102,REP,,,,H
1,104,10.66.233,6,50,10.99.216.254,REP,,,,H
1,104,10.66.233,5,53,10.59.216.254,REP,,,,H
1,104,10.66.233,6,73,10.41.18.35,REP,,,,H
1,104,10.66.233,18,114,10.66.233.170,REP,,,,H
1,106,10.66.191,212,5,10.59.81.213,REP,,,,H
1,106,10.66.191,22,27,10.59.253.48,REP,,,,H
1,106,10.66.191,12,48,10.59.253.157,REP,,,,H
1,106,10.66.191,20,49,10.59.253.30,REP,,,,H
1,106,10.66.191,32,50,10.99.216.254,REP,,,,H
1,106,10.66.191,25,53,10.59.216.254,REP,,,,H
1,106,10.66.191,14,71,10.99.216.132,REP,,,,H
1,109,10.66.99,151,5,10.59.81.213,REP,,,,H
1,109,10.66.99,32,27,10.59.253.48,REP,,,,H
1,109,10.66.99,8,48,10.59.253.157,REP,,,,H
1,109,10.66.99,17,49,10.59.253.30,REP,,,,H
1,109,10.66.99,29,50,10.99.216.254,REP,,,,H
1,109,10.66.99,15,53,10.59.216.254,REP,,,,H
1,109,10.66.99,168,67,10.59.81.227,REP,,,,H
1,109,10.66.99,4,71,10.99.216.132,REP,,,,H
1,109,10.66.99,2,91,10.59.81.153,REP,,,,H
1,109,10.66.99,1,117,10.59.253.102,REP,,,,H
1,109,10.66.99,4,126,10.59.253.115,REP,,,,H
1,109,10.66.99,1,132,10.59.81.129,REP,,,,H
1,113,10.66.54,347,5,10.59.81.213,REP,,,,H
1,113,10.66.54,72,27,10.59.253.48,REP,,,,H
1,113,10.66.54,30,48,10.59.253.157,REP,,,,H
1,113,10.66.54,39,49,10.59.253.30,REP,,,,H
1,113,10.66.54,71,50,10.99.216.254,REP,,,,H
1,113,10.66.54,57,53,10.59.216.254,REP,,,,H
1,113,10.66.54,21,67,10.59.81.227,REP,,,,H
1,113,10.66.54,47,71,10.99.216.132,REP,,,,H
1,113,10.66.54,12,91,10.59.81.153,REP,,,,H
1,113,10.66.54,1,117,10.59.253.102,REP,,,,H
1,113,10.66.54,2,126,10.59.253.115,REP,,,,H
1,113,10.66.54,8,130,10.59.253.128,REP,,,,H
1,116,10.66.68,1,130,10.59.253.128,REP,,,,H
1,118,10.66.29,59,5,10.59.81.213,REP,,,,H
1,118,10.66.29,12,27,10.59.253.48,REP,,,,H
1,118,10.66.29,6,48,10.59.253.157,REP,,,,H
1,118,10.66.29,3,49,10.59.253.30,REP,,,,H
1,118,10.66.29,11,50,10.99.216.254,REP,,,,H
1,118,10.66.29,7,53,10.59.216.254,REP,,,,H
1,119,10.66.204,381,5,10.59.81.213,REP,,,,H
1,119,10.66.204,72,27,10.59.253.48,REP,,,,H
1,119,10.66.204,8,48,10.59.253.157,REP,,,,H
1,119,10.66.204,19,49,10.59.253.30,REP,,,,H
1,119,10.66.204,68,50,10.99.216.254,REP,,,,H
1,119,10.66.204,25,53,10.59.216.254,REP,,,,H
1,119,10.66.204,76,67,10.59.81.227,REP,,,,H
1,119,10.66.204,9,71,10.99.216.132,REP,,,,H
1,119,10.66.204,1,117,10.59.253.102,REP,,,,H
1,119,10.66.204,97,119,10.59.223.221,REP,,,,H
1,119,10.66.204,3,126,10.59.253.115,REP,,,,H
1,119,10.66.204,3,130,10.59.253.128,REP,,,,H
1,121,10.66.82,26,5,10.59.81.213,REP,,,,H
1,121,10.66.82,3,27,10.59.253.48,REP,,,,H
1,121,10.66.82,2,48,10.59.253.157,REP,,,,H
1,121,10.66.82,2,49,10.59.253.30,REP,,,,H
1,121,10.66.82,2,50,10.99.216.254,REP,,,,H
1,121,10.66.82,1,53,10.59.216.254,REP,,,,H
1,121,10.66.82,5,71,10.99.216.132,REP,,,,H
1,124,10.66.90,6,50,10.99.216.254,REP,,,,H
1,124,10.66.90,6,53,10.59.216.254,REP,,,,H
1,126,10.66.183,8,50,10.99.216.254,REP,,,,H
1,126,10.66.183,10,53,10.59.216.254,REP,,,,H
1,127,10.66.120,192,5,10.59.81.213,REP,,,,H
1,127,10.66.120,36,27,10.59.253.48,REP,,,,H
1,127,10.66.120,93,48,10.59.253.157,REP,,,,H
1,127,10.66.120,15,49,10.59.253.30,REP,,,,H
1,127,10.66.120,35,50,10.99.216.254,REP,,,,H
1,127,10.66.120,8,53,10.59.216.254,REP,,,,H
1,127,10.66.120,236,67,10.59.81.227,REP,,,,H
1,127,10.66.120,11,71,10.99.216.132,REP,,,,H
1,127,10.66.120,1,117,10.59.253.102,REP,,,,H
1,127,10.66.120,1,130,10.59.253.128,REP,,,,H
1,131,10.66.78,33,25,10.59.253.170,REP,,,,H
1,131,10.66.78,49,67,10.59.81.227,REP,,,,H
1,131,10.66.78,1,130,10.59.253.128,REP,,,,H
1,132,10.66.202,19,5,10.59.81.213,REP,,,,H
1,132,10.66.202,2,27,10.59.253.48,REP,,,,H
1,132,10.66.202,34,47,10.59.223.186,REP,,,,H
1,132,10.66.202,8,53,10.59.216.254,REP,,,,H
1,132,10.66.202,5,71,10.99.216.132,REP,,,,H
1,135,10.66.252,18,5,10.59.81.213,REP,,,,H
1,135,10.66.252,3,27,10.59.253.48,REP,,,,H
1,135,10.66.252,3,48,10.59.253.157,REP,,,,H
1,135,10.66.252,12,91,10.59.81.153,REP,,,,H
1,136,10.66.64,1,67,10.59.81.227,REP,,,,H
1,138,10.66.28,92,5,10.59.81.213,REP,,,,H
1,138,10.66.28,24,27,10.59.253.48,REP,,,,H
1,138,10.66.28,3,48,10.59.253.157,REP,,,,H
1,138,10.66.28,13,49,10.59.253.30,REP,,,,H
1,138,10.66.28,15,50,10.99.216.254,REP,,,,H
1,138,10.66.28,6,53,10.59.216.254,REP,,,,H
1,138,10.66.28,6,71,10.99.216.132,REP,,,,H
1,143,10.66.150,105,81,10.59.126.199,REP,,,,H
1,148,10.66.56,64,5,10.59.81.213,REP,,,,H
1,148,10.66.56,10,27,10.59.253.48,REP,,,,H
1,148,10.66.56,5,48,10.59.253.157,REP,,,,H
1,148,10.66.56,4,49,10.59.253.30,REP,,,,H
1,148,10.66.56,12,50,10.99.216.254,REP,,,,H
1,148,10.66.56,9,53,10.59.216.254,REP,,,,H
1,148,10.66.56,4,67,10.59.81.227,REP,,,,H
1,148,10.66.56,11,71,10.99.216.132,REP,,,,H
1,148,10.66.56,1,73,10.41.18.35,REP,,,,H
1,151,10.66.157,3,50,10.99.216.254,REP,,,,H
1,151,10.66.157,1,53,10.59.216.254,REP,,,,H
1,151,10.66.157,1,71,10.99.216.132,REP,,,,H
1,153,10.66.190,603,3,10.59.223.66,REP,,,,H
1,153,10.66.190,21,25,10.59.253.170,REP,,,,H
1,153,10.66.190,4,50,10.99.216.254,REP,,,,H
1,153,10.66.190,3,53,10.59.216.254,REP,,,,H
1,153,10.66.190,8,71,10.99.216.132,REP,,,,H
1,153,10.66.190,192,137,10.94.216.145,REP,,,,H
1,154,10.66.43,95,5,10.59.81.213,REP,,,,H
1,154,10.66.43,22,27,10.59.253.48,REP,,,,H
1,154,10.66.43,21,48,10.59.253.157,REP,,,,H
1,154,10.66.43,9,49,10.59.253.30,REP,,,,H
1,154,10.66.43,18,50,10.99.216.254,REP,,,,H
1,154,10.66.43,3,53,10.59.216.254,REP,,,,H
1,154,10.66.43,3,71,10.99.216.132,REP,,,,H
1,154,10.66.43,1,126,10.59.253.115,REP,,,,H
1,157,10.66.60,104,5,10.59.81.213,REP,,,,H
1,157,10.66.60,15,27,10.59.253.48,REP,,,,H
1,157,10.66.60,13,48,10.59.253.157,REP,,,,H
1,157,10.66.60,8,49,10.59.253.30,REP,,,,H
1,157,10.66.60,2,50,10.99.216.254,REP,,,,H
1,157,10.66.60,13,53,10.59.216.254,REP,,,,H
1,157,10.66.60,10,71,10.99.216.132,REP,,,,H
1,159,10.66.213,2,25,10.59.253.170,REP,,,,H
1,159,10.66.213,13,50,10.99.216.254,REP,,,,H
1,159,10.66.213,19,53,10.59.216.254,REP,,,,H
1,159,10.66.213,11,71,10.99.216.132,REP,,,,H
1,161,10.66.27,86,5,10.59.81.213,REP,,,,H
1,161,10.66.27,9,25,10.59.253.170,REP,,,,H
1,161,10.66.27,7,27,10.59.253.48,REP,,,,H
1,161,10.66.27,4,48,10.59.253.157,REP,,,,H
1,161,10.66.27,7,49,10.59.253.30,REP,,,,H
1,161,10.66.27,11,50,10.99.216.254,REP,,,,H
1,161,10.66.27,5,53,10.59.216.254,REP,,,,H
1,161,10.66.27,7,71,10.99.216.132,REP,,,,H
1,161,10.66.27,5,126,10.59.253.115,REP,,,,H
1,162,10.66.179,523,3,10.59.223.66,REP,,,,H
1,162,10.66.179,1,50,10.99.216.254,REP,,,,H
1,162,10.66.179,1,117,10.59.253.102,REP,,,,H
1,169,10.66.189,3,50,10.99.216.254,REP,,,,H
1,169,10.66.189,8,53,10.59.216.254,REP,,,,H
1,170,10.66.222,49,5,10.59.81.213,REP,,,,H
1,170,10.66.222,9,27,10.59.253.48,REP,,,,H
1,170,10.66.222,2,48,10.59.253.157,REP,,,,H
1,170,10.66.222,2,49,10.59.253.30,REP,,,,H
1,170,10.66.222,10,50,10.99.216.254,REP,,,,H
1,170,10.66.222,10,53,10.59.216.254,REP,,,,H
1,170,10.66.222,78,91,10.59.81.153,REP,,,,H
1,175,10.66.32,12,5,10.59.81.213,REP,,,,H
1,175,10.66.32,1,49,10.59.253.30,REP,,,,H
1,175,10.66.32,1,50,10.99.216.254,REP,,,,H
1,175,10.66.32,4,53,10.59.216.254,REP,,,,H
1,194,10.66.136,8,50,10.99.216.254,REP,,,,H
1,194,10.66.136,7,53,10.59.216.254,REP,,,,H
1,200,10.66.59,1,53,10.59.216.254,REP,,,,H
1,207,10.66.206,3,50,10.99.216.254,REP,,,,H
1,207,10.66.206,3,53,10.59.216.254,REP,,,,H
1,208,10.66.110,12,5,10.59.81.213,REP,,,,H
1,208,10.66.110,2,50,10.99.216.254,REP,,,,H
1,208,10.66.110,1,67,10.59.81.227,REP,,,,H
1,208,10.66.110,1,71,10.99.216.132,REP,,,,H
1,209,10.66.89,4,5,10.59.81.213,REP,,,,H
1,209,10.66.89,1,27,10.59.253.48,REP,,,,H
1,209,10.66.89,1,48,10.59.253.157,REP,,,,H
1,209,10.66.89,1,49,10.59.253.30,REP,,,,H
1,212,10.66.106,12,83,10.41.153.124,REP,,,,H
