server_id,symbol,date,price,count
29,10.41.242.201,21:00,4905,16
29,10.41.242.201,22:00,0,0
29,10.41.242.201,23:00,25373,824
30,10.59.34.15,00:00,77105,278
30,10.59.34.15,01:00,78178,283
30,10.59.34.15,02:00,73511,266
30,10.59.34.15,03:00,76714,277
30,10.59.34.15,04:00,67523,243
30,10.59.34.15,05:00,73767,266
30,10.59.34.15,06:00,77808,281
30,10.59.34.15,07:00,68171,246
30,10.59.34.15,08:00,66597,240
30,10.59.34.15,09:00,69796,253
30,10.59.34.15,10:00,69628,251
30,10.59.34.15,11:00,67366,243
30,10.59.34.15,12:00,74841,270
30,10.59.34.15,13:00,69247,251
30,10.59.34.15,14:00,64433,233
30,10.59.34.15,15:00,57145,206
30,10.59.34.15,16:00,63971,230
30,10.59.34.15,17:00,70552,254
30,10.59.34.15,18:00,63331,228
30,10.59.34.15,19:00,67983,245
30,10.59.34.15,20:00,68991,248
30,10.59.34.15,21:00,65545,236
30,10.59.34.15,22:00,66398,240
30,10.59.34.15,23:00,62342,225
31,10.19.172.148,00:00,0,0
31,10.19.172.148,01:00,0,0
31,10.19.172.148,02:00,0,0
31,10.19.172.148,03:00,0,0
31,10.19.172.148,04:00,0,0
31,10.19.172.148,05:00,0,0
31,10.19.172.148,06:00,0,0
31,10.19.172.148,07:00,0,0
31,10.19.172.148,08:00,0,0
31,10.19.172.148,09:00,0,0
31,10.19.172.148,10:00,304,2
31,10.19.172.148,11:00,0,0
31,10.19.172.148,12:00,0,0
31,10.19.172.148,13:00,588,1
31,10.19.172.148,14:00,341628,1161
31,10.19.172.148,15:00,9408,3846
31,10.19.172.148,16:00,0,0
31,10.19.172.148,17:00,516852,884
31,10.19.172.148,18:00,0,0
31,10.19.172.148,19:00,0,0
31,10.19.172.148,20:00,0,0
31,10.19.172.148,21:00,0,0
31,10.19.172.148,22:00,0,0
31,10.19.172.148,23:00,0,0
32,10.59.45.122,00:00,528826,674
32,10.59.45.122,01:00,1553791,1320
32,10.59.45.122,02:00,1765902,975
32,10.59.45.122,03:00,277563,429
32,10.59.45.122,04:00,130640,110
32,10.59.45.122,05:00,53748,24
32,10.59.45.122,06:00,146446,29
32,10.59.45.122,07:00,119986,15
32,10.59.45.122,08:00,180448,153
32,10.59.45.122,09:00,135906,35
32,10.59.45.122,10:00,790690,203
32,10.59.45.122,11:00,8720033,194
32,10.59.45.122,12:00,171274,57
32,10.59.45.122,13:00,1315543,163
32,10.59.45.122,14:00,633697,118
32,10.59.45.122,15:00,1190626,174
32,10.59.45.122,16:00,1035802,157
32,10.59.45.122,17:00,687779,84
32,10.59.45.122,18:00,590980,60
32,10.59.45.122,19:00,649776,134
32,10.59.45.122,20:00,535255,120
32,10.59.45.122,21:00,1226481,124
32,10.59.45.122,22:00,220834,120
32,10.59.45.122,23:00,160065,152
33,10.65.221.150,00:00,54180,255
33,10.65.221.150,01:00,53955,255
33,10.65.221.150,02:00,67846,309
33,10.65.221.150,03:00,60195,277
33,10.65.221.150,04:00,64047,307
33,10.65.221.150,05:00,69381,332
33,10.65.221.150,06:00,57519,273
33,10.65.221.150,07:00,67755,290
33,10.65.221.150,08:00,55555,260
33,10.65.221.150,09:00,41432,187
33,10.65.221.150,10:00,36936,177
33,10.65.221.150,11:00,44181,209
33,10.65.221.150,12:00,41697,198
33,10.65.221.150,13:00,53192,252
33,10.65.221.150,14:00,43200,206
33,10.65.221.150,15:00,36180,171
33,10.65.221.150,16:00,46582,215
33,10.65.221.150,17:00,44117,201
33,10.65.221.150,18:00,66700,257
33,10.65.221.150,19:00,35330,157
33,10.65.221.150,20:00,36378,172
33,10.65.221.150,21:00,29457,138
33,10.65.221.150,22:00,36234,171
33,10.65.221.150,23:00,41249,195
34,10.24.32.70,00:00,780,4
34,10.24.32.70,01:00,12606,7
34,10.24.32.70,02:00,6887,1
34,10.24.32.70,03:00,0,0
34,10.24.32.70,04:00,143,1
34,10.24.32.70,05:00,223178,720
34,10.24.32.70,06:00,126986,159
34,10.24.32.70,07:00,498321,257
34,10.24.32.70,08:00,21101,20
34,10.24.32.70,09:00,0,0
34,10.24.32.70,10:00,0,0
34,10.24.32.70,11:00,0,1
34,10.24.32.70,12:00,0,0
34,10.24.32.70,13:00,6680595,777
34,10.24.32.70,14:00,2441996,69
34,10.24.32.70,15:00,0,0
34,10.24.32.70,16:00,8557909,470
34,10.24.32.70,17:00,2118266,385
34,10.24.32.70,18:00,533959,168
34,10.24.32.70,19:00,2003074,400
34,10.24.32.70,20:00,2229032,692
34,10.24.32.70,21:00,342885,321
34,10.24.32.70,22:00,16419518,952
34,10.24.32.70,23:00,0,0
35,10.41.68.117,00:00,0,0
35,10.41.68.117,01:00,0,0
35,10.41.68.117,02:00,0,0
35,10.41.68.117,03:00,0,0
35,10.41.68.117,04:00,0,0
35,10.41.68.117,05:00,0,0
35,10.41.68.117,06:00,0,0
35,10.41.68.117,07:00,0,0
35,10.41.68.117,08:00,0,0
35,10.41.68.117,09:00,0,0
35,10.41.68.117,10:00,0,0
35,10.41.68.117,11:00,38501,8
35,10.41.68.117,12:00,0,0
35,10.41.68.117,13:00,53598,5
35,10.41.68.117,14:00,0,0
35,10.41.68.117,15:00,4427529,489
35,10.41.68.117,16:00,8149907,1171
35,10.41.68.117,17:00,8654600,1342
35,10.41.68.117,18:00,10104808,1933
35,10.41.68.117,19:00,1846284,412
35,10.41.68.117,20:00,274570,34
35,10.41.68.117,21:00,0,0
35,10.41.68.117,22:00,0,0
35,10.41.68.117,23:00,0,0
36,10.41.73.100,00:00,50112,228
36,10.41.73.100,01:00,49116,224
36,10.41.73.100,02:00,58374,267
36,10.41.73.100,03:00,65220,300
36,10.41.73.100,04:00,64146,294
36,10.41.73.100,05:00,63348,292
36,10.41.73.100,06:00,69108,304
36,10.41.73.100,07:00,65843,298
36,10.41.73.100,08:00,54926,246
36,10.41.73.100,09:00,35076,160
36,10.41.73.100,10:00,38154,178
36,10.41.73.100,11:00,36061,163
36,10.41.73.100,12:00,52702,242
36,10.41.73.100,13:00,55881,252
36,10.41.73.100,14:00,53372,197
36,10.41.73.100,15:00,40564,175
36,10.41.73.100,16:00,47122,217
36,10.41.73.100,17:00,49994,224
36,10.41.73.100,18:00,43374,197
36,10.41.73.100,19:00,34751,159
36,10.41.73.100,20:00,41428,182
36,10.41.73.100,21:00,34935,156
36,10.41.73.100,22:00,36414,165
36,10.41.73.100,23:00,43818,202
37,10.28.52.151,00:00,56059,254
37,10.28.52.151,01:00,55534,254
37,10.28.52.151,02:00,53597,244
37,10.28.52.151,03:00,63040,290
37,10.28.52.151,04:00,61850,282
37,10.28.52.151,05:00,60355,277
37,10.28.52.151,06:00,63094,289
37,10.28.52.151,07:00,60609,277
37,10.28.52.151,08:00,50609,233
37,10.28.52.151,09:00,40067,191
37,10.28.52.151,10:00,39293,183
37,10.28.52.151,11:00,299450,179
37,10.28.52.151,12:00,54757,240
37,10.28.52.151,13:00,50186,235
37,10.28.52.151,14:00,292553,175
37,10.28.52.151,15:00,568430,201
37,10.28.52.151,16:00,44002,201
37,10.28.52.151,17:00,48296,209
37,10.28.52.151,18:00,42207,202
37,10.28.52.151,19:00,41027,191
37,10.28.52.151,20:00,38407,160
37,10.28.52.151,21:00,38583,158
37,10.28.52.151,22:00,35973,164
37,10.28.52.151,23:00,44050,202
38,10.28.52.233,00:00,51684,236
38,10.28.52.233,01:00,56093,258
38,10.28.52.233,02:00,56595,261
38,10.28.52.233,03:00,66702,310
38,10.28.52.233,04:00,62736,291
38,10.28.52.233,05:00,66574,309
38,10.28.52.233,06:00,194729,282
38,10.28.52.233,07:00,62116,288
38,10.28.52.233,08:00,61783,242
38,10.28.52.233,09:00,38071,173
38,10.28.52.233,10:00,38955,180
38,10.28.52.233,11:00,36996,170
38,10.28.52.233,12:00,44294,207
38,10.28.52.233,13:00,45927,212
38,10.28.52.233,14:00,87543,200
38,10.28.52.233,15:00,669711,226
38,10.28.52.233,16:00,100269,187
38,10.28.52.233,17:00,86850,206
38,10.28.52.233,18:00,42965,199
38,10.28.52.233,19:00,67063,183
38,10.28.52.233,20:00,112279,170
38,10.28.52.233,21:00,48642,157
38,10.28.52.233,22:00,32672,154
38,10.28.52.233,23:00,39285,182
39,10.28.160.160,00:00,56379,263
39,10.28.160.160,01:00,53388,249
39,10.28.160.160,02:00,59274,274
39,10.28.160.160,03:00,64377,301
39,10.28.160.160,04:00,63168,294
39,10.28.160.160,05:00,65610,301
39,10.28.160.160,06:00,63157,284
39,10.28.160.160,07:00,60159,280
39,10.28.160.160,08:00,50214,235
39,10.28.160.160,09:00,39171,178
39,10.28.160.160,10:00,33438,165
39,10.28.160.160,11:00,33156,156
39,10.28.160.160,12:00,48927,232
39,10.28.160.160,13:00,43428,202
39,10.28.160.160,14:00,53361,225
39,10.28.160.160,15:00,44182,175
39,10.28.160.160,16:00,41874,202
39,10.28.160.160,17:00,38544,185
39,10.28.160.160,18:00,41457,196
39,10.28.160.160,19:00,36173,165
39,10.28.160.160,20:00,40209,194
39,10.28.160.160,21:00,33674,156
39,10.28.160.160,22:00,35973,166
39,10.28.160.160,23:00,41703,193
40,10.65.117.39,00:00,48021,220
40,10.65.117.39,01:00,57324,265
40,10.65.117.39,02:00,55698,257
40,10.65.117.39,03:00,55167,256
40,10.65.117.39,04:00,63435,291
40,10.65.117.39,05:00,61809,283
40,10.65.117.39,06:00,65654,294
40,10.65.117.39,07:00,59889,275
40,10.65.117.39,08:00,57863,259
40,10.65.117.39,09:00,46047,188
40,10.65.117.39,10:00,39899,178
40,10.65.117.39,11:00,38287,170
40,10.65.117.39,12:00,53425,243
40,10.65.117.39,13:00,46700,214
40,10.65.117.39,14:00,42767,194
40,10.65.117.39,15:00,40834,189
40,10.65.117.39,16:00,45887,209
40,10.65.117.39,17:00,39416,182
40,10.65.117.39,18:00,40758,188
40,10.65.117.39,19:00,37016,169
40,10.65.117.39,20:00,34536,161
40,10.65.117.39,21:00,36032,165
40,10.65.117.39,22:00,32418,149
40,10.65.117.39,23:00,39696,185
41,10.65.117.184,00:00,47526,223
41,10.65.117.184,01:00,53426,254
41,10.65.117.184,02:00,56367,264
41,10.65.117.184,03:00,62988,289
41,10.65.117.184,04:00,59004,275
41,10.65.117.184,05:00,59876,283
41,10.65.117.184,06:00,58914,278
41,10.65.117.184,07:00,63033,294
41,10.65.117.184,08:00,46193,214
41,10.65.117.184,09:00,37883,176
41,10.65.117.184,10:00,35151,167
41,10.65.117.184,11:00,37431,178
41,10.65.117.184,12:00,44097,210
41,10.65.117.184,13:00,47604,230
41,10.65.117.184,14:00,42894,203
41,10.65.117.184,15:00,36177,174
41,10.65.117.184,16:00,40404,193
41,10.65.117.184,17:00,47618,216
41,10.65.117.184,18:00,46088,210
41,10.65.117.184,19:00,41668,165
41,10.65.117.184,20:00,38144,180
41,10.65.117.184,21:00,34428,161
41,10.65.117.184,22:00,33300,156
41,10.65.117.184,23:00,37182,178
42,10.41.11.98,00:00,58137,270
42,10.41.11.98,01:00,53339,248
42,10.41.11.98,02:00,59268,274
42,10.41.11.98,03:00,59312,273
42,10.41.11.98,04:00,108277,288
42,10.41.11.98,05:00,64429,302
42,10.41.11.98,06:00,59573,278
42,10.41.11.98,07:00,1065634,327
42,10.41.11.98,08:00,47493,219
42,10.41.11.98,09:00,37481,175
42,10.41.11.98,10:00,33637,155
42,10.41.11.98,11:00,367835,171
42,10.41.11.98,12:00,200481,207
42,10.41.11.98,13:00,42368,199
42,10.41.11.98,14:00,36911,170
42,10.41.11.98,15:00,397823,187
42,10.41.11.98,16:00,35886,167
42,10.41.11.98,17:00,35714,164
42,10.41.11.98,18:00,37587,174
42,10.41.11.98,19:00,26550,123
42,10.41.11.98,20:00,32254,148
42,10.41.11.98,21:00,1897126,261
42,10.41.11.98,22:00,23572,109
42,10.41.11.98,23:00,946152,227
43,10.19.240.213,00:00,11093683,163
43,10.19.240.213,01:00,20751522,154
43,10.19.240.213,02:00,32308811,145
43,10.19.240.213,03:00,17354112,159
43,10.19.240.213,04:00,818894,149
43,10.19.240.213,05:00,22924288,162
43,10.19.240.213,06:00,45218195,159
43,10.19.240.213,07:00,5216986,156
43,10.19.240.213,08:00,13882956,149
43,10.19.240.213,09:00,1348812,184
43,10.19.240.213,10:00,12662152,148
43,10.19.240.213,11:00,1132328,138
43,10.19.240.213,12:00,12242323,185
43,10.19.240.213,13:00,1320223,179
43,10.19.240.213,14:00,21841574,620
43,10.19.240.213,15:00,11563506,206
43,10.19.240.213,16:00,17172716,165
43,10.19.240.213,17:00,13978623,190
43,10.19.240.213,18:00,15051688,343
43,10.19.240.213,19:00,21052319,350
43,10.19.240.213,20:00,30993592,518
43,10.19.240.213,21:00,7226700,170
43,10.19.240.213,22:00,48277574,163
43,10.19.240.213,23:00,12327808,137
44,10.59.126.85,00:00,25263,202
44,10.59.126.85,01:00,28310,227
44,10.59.126.85,02:00,20789,185
44,10.59.126.85,03:00,26719,207
44,10.59.126.85,04:00,30887,209
44,10.59.126.85,05:00,29944,206
44,10.59.126.85,06:00,30334,228
44,10.59.126.85,07:00,25765,213
44,10.59.126.85,08:00,28325,214
44,10.59.126.85,09:00,25156,188
44,10.59.126.85,10:00,28444,209
44,10.59.126.85,11:00,22710,197
44,10.59.126.85,12:00,28647,216
44,10.59.126.85,13:00,31035,231
44,10.59.126.85,14:00,28641,189
44,10.59.126.85,15:00,24732,185
44,10.59.126.85,16:00,25709,209
44,10.59.126.85,17:00,28500,200
44,10.59.126.85,18:00,29017,208
44,10.59.126.85,19:00,29935,222
44,10.59.126.85,20:00,24300,186
44,10.59.126.85,21:00,22719,172
44,10.59.126.85,22:00,19065,155
44,10.59.126.85,23:00,28785,196
45,10.32.170.23,00:00,1672481,237
45,10.32.170.23,01:00,1345753,194
45,10.32.170.23,02:00,1652560,239
45,10.32.170.23,03:00,1194171,171
45,10.32.170.23,04:00,1336824,190
45,10.32.170.23,05:00,1461117,208
45,10.32.170.23,06:00,1306968,189
45,10.32.170.23,07:00,1453998,208
45,10.32.170.23,08:00,1447373,206
45,10.32.170.23,09:00,1477071,213
45,10.32.170.23,10:00,1494932,215
45,10.32.170.23,11:00,1237757,178
45,10.32.170.23,12:00,1391175,197
45,10.32.170.23,13:00,1573967,208
45,10.32.170.23,14:00,1419583,199
45,10.32.170.23,15:00,1411047,200
45,10.32.170.23,16:00,1494547,213
45,10.32.170.23,17:00,1634843,236
45,10.32.170.23,18:00,1415978,202
45,10.32.170.23,19:00,1273057,182
45,10.32.170.23,20:00,1269555,181
45,10.32.170.23,21:00,1308453,190
45,10.32.170.23,22:00,1330244,191
45,10.32.170.23,23:00,1337355,193
46,10.32.170.198,00:00,1468519,212
46,10.32.170.198,01:00,1548975,227
46,10.32.170.198,02:00,1598896,229
46,10.32.170.198,03:00,1366709,202
46,10.32.170.198,04:00,1440761,211
46,10.32.170.198,05:00,1303030,191
46,10.32.170.198,06:00,1296521,191
46,10.32.170.198,07:00,1246125,181
46,10.32.170.198,08:00,1159313,169
46,10.32.170.198,09:00,1462375,224
46,10.32.170.198,10:00,2905132,163
46,10.32.170.198,11:00,1407033,219
46,10.32.170.198,12:00,1093326,163
46,10.32.170.198,13:00,1272039,199
46,10.32.170.198,14:00,1334293,206
46,10.32.170.198,15:00,1324781,208
46,10.32.170.198,16:00,1444937,221
46,10.32.170.198,17:00,1402101,207
46,10.32.170.198,18:00,1241429,190
46,10.32.170.198,19:00,1139553,155
46,10.32.170.198,20:00,1042485,156
46,10.32.170.198,21:00,1483967,217
46,10.32.170.198,22:00,1891247,280
46,10.32.170.198,23:00,1329845,191
47,10.59.223.186,00:00,0,0
47,10.59.223.186,01:00,25769,1
47,10.59.223.186,02:00,8540,1
47,10.59.223.186,03:00,0,0
47,10.59.223.186,04:00,0,0
47,10.59.223.186,05:00,0,0
47,10.59.223.186,06:00,0,0
47,10.59.223.186,07:00,0,0
47,10.59.223.186,08:00,0,0
47,10.59.223.186,09:00,3046403,254
47,10.59.223.186,10:00,9461026,32
47,10.59.223.186,11:00,4400912,598
47,10.59.223.186,12:00,183364,329
47,10.59.223.186,13:00,5637651,208
47,10.59.223.186,14:00,9521342,416
47,10.59.223.186,15:00,10389256,422
47,10.59.223.186,16:00,10837974,425
47,10.59.223.186,17:00,1772953,394
47,10.59.223.186,18:00,5757073,737
47,10.59.223.186,19:00,170722,249
47,10.59.223.186,20:00,314899,244
47,10.59.223.186,21:00,160655,315
47,10.59.223.186,22:00,0,0
47,10.59.223.186,23:00,0,0
48,10.59.253.157,00:00,96546,95
48,10.59.253.157,01:00,109933,107
48,10.59.253.157,02:00,86188,97
48,10.59.253.157,03:00,88704,86
48,10.59.253.157,04:00,79503,73
48,10.59.253.157,05:00,103944,80
48,10.59.253.157,06:00,69993,78
48,10.59.253.157,07:00,103953,82
48,10.59.253.157,08:00,73474,85
48,10.59.253.157,09:00,2178911,247
48,10.59.253.157,10:00,2594834,369
48,10.59.253.157,11:00,1215739,300
48,10.59.253.157,12:00,949473,254
48,10.59.253.157,13:00,1133430,271
48,10.59.253.157,14:00,2395132,329
48,10.59.253.157,15:00,5565469,359
48,10.59.253.157,16:00,2572392,351
48,10.59.253.157,17:00,12666161,326
48,10.59.253.157,18:00,945450,281
48,10.59.253.157,19:00,6050717,208
48,10.59.253.157,20:00,420462,156
48,10.59.253.157,21:00,353044,138
48,10.59.253.157,22:00,257231,110
48,10.59.253.157,23:00,122569,105
49,10.59.253.30,00:00,9240,55
49,10.59.253.30,01:00,9912,59
49,10.59.253.30,02:00,7392,44
49,10.59.253.30,03:00,7056,42
49,10.59.253.30,04:00,10416,62
49,10.59.253.30,05:00,9072,55
49,10.59.253.30,06:00,7896,47
49,10.59.253.30,07:00,8736,52
49,10.59.253.30,08:00,11928,71
49,10.59.253.30,09:00,33600,200
49,10.59.253.30,10:00,50736,306
49,10.59.253.30,11:00,56616,339
49,10.59.253.30,12:00,55776,334
49,10.59.253.30,13:00,55608,332
49,10.59.253.30,14:00,59976,361
49,10.59.253.30,15:00,62160,372
49,10.59.253.30,16:00,62664,376
49,10.59.253.30,17:00,62328,374
49,10.59.253.30,18:00,45528,276
49,10.59.253.30,19:00,30744,183
49,10.59.253.30,20:00,22344,133
49,10.59.253.30,21:00,15288,91
49,10.59.253.30,22:00,10920,66
49,10.59.253.30,23:00,12096,72
50,10.99.216.254,00:00,148172,45
50,10.99.216.254,01:00,156093,45
50,10.99.216.254,02:00,216293,31
50,10.99.216.254,03:00,116115,46
50,10.99.216.254,04:00,114830,42
50,10.99.216.254,05:00,81251,41
50,10.99.216.254,06:00,178414,43
50,10.99.216.254,07:00,82341,47
50,10.99.216.254,08:00,96878,54
50,10.99.216.254,09:00,591312,342
50,10.99.216.254,10:00,484494,332
50,10.99.216.254,11:00,652866,343
50,10.99.216.254,12:00,559544,274
50,10.99.216.254,13:00,713412,309
50,10.99.216.254,14:00,2529435,335
50,10.99.216.254,15:00,541755,285
50,10.99.216.254,16:00,709985,312
50,10.99.216.254,17:00,761897,342
50,10.99.216.254,18:00,645009,280
50,10.99.216.254,19:00,411457,195
50,10.99.216.254,20:00,294841,133
50,10.99.216.254,21:00,138023,86
50,10.99.216.254,22:00,171141,64
50,10.99.216.254,23:00,118694,55
51,10.59.223.59,00:00,2415,5
51,10.59.223.59,01:00,0,0
51,10.59.223.59,02:00,0,0
51,10.59.223.59,03:00,0,0
51,10.59.223.59,04:00,7944,28
51,10.59.223.59,05:00,0,0
51,10.59.223.59,06:00,27307,76
51,10.59.223.59,07:00,0,0
51,10.59.223.59,08:00,1401,3
51,10.59.223.59,09:00,1189,2
51,10.59.223.59,10:00,1944,27
51,10.59.223.59,11:00,1742871,667
51,10.59.223.59,12:00,64296,55
51,10.59.223.59,13:00,33679,30
51,10.59.223.59,14:00,2184570,731
51,10.59.223.59,15:00,126092,111
51,10.59.223.59,16:00,1308497,356
51,10.59.223.59,17:00,0,0
51,10.59.223.59,18:00,1343065,208
51,10.59.223.59,19:00,2734459,1187
51,10.59.223.59,20:00,157181,124
51,10.59.223.59,21:00,499774,83
51,10.59.223.59,22:00,106960,101
51,10.59.223.59,23:00,7799,21
52,10.16.249.11,00:00,61991,205
52,10.16.249.11,01:00,29977,98
52,10.16.249.11,02:00,19072,63
52,10.16.249.11,03:00,26595,88
52,10.16.249.11,04:00,27742,89
52,10.16.249.11,05:00,29583,96
52,10.16.249.11,06:00,26468,87
52,10.16.249.11,07:00,67274,219
52,10.16.249.11,08:00,23858,79
52,10.16.249.11,09:00,122377,378
52,10.16.249.11,10:00,94933,314
52,10.16.249.11,11:00,25255,82
52,10.16.249.11,12:00,194765,646
52,10.16.249.11,13:00,45196,104
52,10.16.249.11,14:00,42025,143
52,10.16.249.11,15:00,17523,56
52,10.16.249.11,16:00,46584,92
52,10.16.249.11,17:00,29937,76
52,10.16.249.11,18:00,23761,49
52,10.16.249.11,19:00,56981,186
52,10.16.249.11,20:00,26174,86
52,10.16.249.11,21:00,78808,258
52,10.16.249.11,22:00,58842,194
52,10.16.249.11,23:00,29519,97
53,10.59.216.254,00:00,103403,67
53,10.59.216.254,01:00,98268,47
53,10.59.216.254,02:00,217791,34
53,10.59.216.254,03:00,182758,37
53,10.59.216.254,04:00,126217,33
53,10.59.216.254,05:00,33117,22
53,10.59.216.254,06:00,65592,33
53,10.59.216.254,07:00,88481,50
53,10.59.216.254,08:00,142168,54
53,10.59.216.254,09:00,772014,339
53,10.59.216.254,10:00,528138,274
53,10.59.216.254,11:00,506326,260
53,10.59.216.254,12:00,396977,165
53,10.59.216.254,13:00,522340,243
53,10.59.216.254,14:00,571470,269
53,10.59.216.254,15:00,476174,292
53,10.59.216.254,16:00,564211,285
53,10.59.216.254,17:00,1207584,295
53,10.59.216.254,18:00,625243,265
53,10.59.216.254,19:00,363023,161
53,10.59.216.254,20:00,199724,114
53,10.59.216.254,21:00,169783,65
53,10.59.216.254,22:00,306829,99
53,10.59.216.254,23:00,91498,65
54,10.16.249.62,00:00,22975,75
54,10.16.249.62,01:00,20694,68
54,10.16.249.62,02:00,25162,83
54,10.16.249.62,03:00,24021,79
54,10.16.249.62,04:00,24036,79
54,10.16.249.62,05:00,22805,75
54,10.16.249.62,06:00,88950,296
54,10.16.249.62,07:00,26437,87
54,10.16.249.62,08:00,20251,67
54,10.16.249.62,09:00,77995,211
54,10.16.249.62,10:00,75109,165
54,10.16.249.62,11:00,49282,69
54,10.16.249.62,12:00,76228,244
54,10.16.249.62,13:00,25427,83
54,10.16.249.62,14:00,66334,181
54,10.16.249.62,15:00,31773,69
54,10.16.249.62,16:00,116733,257
54,10.16.249.62,17:00,90892,249
54,10.16.249.62,18:00,38201,100
54,10.16.249.62,19:00,148798,454
54,10.16.249.62,20:00,88420,228
54,10.16.249.62,21:00,63618,209
54,10.16.249.62,22:00,24608,81
54,10.16.249.62,23:00,15617,51
55,10.59.255.110,00:00,0,0
55,10.59.255.110,01:00,0,0
55,10.59.255.110,02:00,0,0
55,10.59.255.110,03:00,0,0
55,10.59.255.110,04:00,0,0
55,10.59.255.110,05:00,0,0
55,10.59.255.110,06:00,0,0
55,10.59.255.110,07:00,0,0
55,10.59.255.110,08:00,0,0
55,10.59.255.110,09:00,40752,18
55,10.59.255.110,10:00,99981,40
55,10.59.255.110,11:00,177310,50
55,10.59.255.110,12:00,99915,17
55,10.59.255.110,13:00,8005595,1400
55,10.59.255.110,14:00,990635,1484
55,10.59.255.110,15:00,31947,18
55,10.59.255.110,16:00,91853,38
55,10.59.255.110,17:00,187473,38
55,10.59.255.110,18:00,66944,40
55,10.59.255.110,19:00,102001,55
55,10.59.255.110,20:00,89353,37
55,10.59.255.110,21:00,22807,12
55,10.59.255.110,22:00,0,0
55,10.59.255.110,23:00,0,0
56,10.46.24.248,00:00,24072,119
56,10.46.24.248,01:00,94747,128
56,10.46.24.248,02:00,23868,117
56,10.46.24.248,03:00,26328,125
56,10.46.24.248,04:00,24684,125
56,10.46.24.248,05:00,26208,118
56,10.46.24.248,06:00,51119,126
56,10.46.24.248,07:00,31534,146
56,10.46.24.248,08:00,24172,106
56,10.46.24.248,09:00,21420,109
56,10.46.24.248,10:00,23256,120
56,10.46.24.248,11:00,26520,133
56,10.46.24.248,12:00,29472,133
56,10.46.24.248,13:00,24480,127
56,10.46.24.248,14:00,22899,116
56,10.46.24.248,15:00,25414,117
56,10.46.24.248,16:00,24480,120
56,10.46.24.248,17:00,24480,128
56,10.46.24.248,18:00,22236,112
56,10.46.24.248,19:00,19992,98
56,10.46.24.248,20:00,22870,114
56,10.46.24.248,21:00,24276,120
56,10.46.24.248,22:00,28764,147
56,10.46.24.248,23:00,23664,119
57,10.34.143.65,00:00,31460,109
57,10.34.143.65,01:00,30211,126
57,10.34.143.65,02:00,29755,148
57,10.34.143.65,03:00,32510,136
57,10.34.143.65,04:00,25840,137
57,10.34.143.65,05:00,41383,167
57,10.34.143.65,06:00,35586,161
57,10.34.143.65,07:00,64934,208
57,10.34.143.65,08:00,36873,131
57,10.34.143.65,09:00,25071,98
57,10.34.143.65,10:00,16910,94
57,10.34.143.65,11:00,21870,89
57,10.34.143.65,12:00,28575,111
57,10.34.143.65,13:00,18050,100
57,10.34.143.65,14:00,29213,114
57,10.34.143.65,15:00,18925,90
57,10.34.143.65,16:00,22169,100
57,10.34.143.65,17:00,19318,104
57,10.34.143.65,18:00,21850,116
57,10.34.143.65,19:00,23373,81
57,10.34.143.65,20:00,21685,102
57,10.34.143.65,21:00,16817,72
57,10.34.143.65,22:00,22004,86
57,10.34.143.65,23:00,22603,106
58,10.41.141.77,00:00,729654,107
58,10.41.141.77,01:00,774108,113
58,10.41.141.77,02:00,1374158,105
58,10.41.141.77,03:00,808158,111
58,10.41.141.77,04:00,911250,127
58,10.41.141.77,05:00,772698,111
58,10.41.141.77,06:00,761548,110
58,10.41.141.77,07:00,784118,114
58,10.41.141.77,08:00,884010,127
58,10.41.141.77,09:00,848166,122
58,10.41.141.77,10:00,652066,93
58,10.41.141.77,11:00,754638,110
58,10.41.141.77,12:00,842353,116
58,10.41.141.77,13:00,771490,115
58,10.41.141.77,14:00,723898,105
58,10.41.141.77,15:00,679637,100
58,10.41.141.77,16:00,825685,122
58,10.41.141.77,17:00,788127,116
58,10.41.141.77,18:00,669535,97
58,10.41.141.77,19:00,713132,108
58,10.41.141.77,20:00,869817,125
58,10.41.141.77,21:00,746464,108
58,10.41.141.77,22:00,863088,126
58,10.41.141.77,23:00,733822,107
59,10.41.141.51,00:00,698949,101
59,10.41.141.51,01:00,839830,121
59,10.41.141.51,02:00,760204,113
59,10.41.141.51,03:00,668460,96
59,10.41.141.51,04:00,754910,108
59,10.41.141.51,05:00,783930,113
59,10.41.141.51,06:00,864981,124
59,10.41.141.51,07:00,674383,98
59,10.41.141.51,08:00,754606,109
59,10.41.141.51,09:00,776521,115
59,10.41.141.51,10:00,844047,119
59,10.41.141.51,11:00,772761,111
59,10.41.141.51,12:00,855424,123
59,10.41.141.51,13:00,756780,111
59,10.41.141.51,14:00,828934,120
59,10.41.141.51,15:00,719863,107
59,10.41.141.51,16:00,789564,114
59,10.41.141.51,17:00,788170,115
59,10.41.141.51,18:00,640305,93
59,10.41.141.51,19:00,868824,125
59,10.41.141.51,20:00,1411293,111
59,10.41.141.51,21:00,756578,112
59,10.41.141.51,22:00,785253,113
59,10.41.141.51,23:00,700626,103
60,10.28.196.177,00:00,22470,108
60,10.28.196.177,01:00,31290,150
60,10.28.196.177,02:00,29190,139
60,10.28.196.177,03:00,27300,130
60,10.28.196.177,04:00,29610,141
60,10.28.196.177,05:00,37396,164
60,10.28.196.177,06:00,37835,153
60,10.28.196.177,07:00,81401,215
60,10.28.196.177,08:00,29501,116
60,10.28.196.177,09:00,17010,83
